loss,mape,val_loss,val_mape
0.0022927841637283564,20169.103515625,0.0028380146250128746,48012.82421875
0.0023135209921747446,20213.541015625,0.002105810446664691,61224.3125
0.0022970198187977076,21161.25,0.0022003327030688524,69727.1875
0.0022986114490777254,18939.119140625,0.002081043552607298,61620.80078125
0.002304529072716832,17543.318359375,0.0020725768990814686,87368.90625
0.002278051106259227,26156.998046875,0.0021983555052429438,41384.9765625
0.002271733246743679,15597.494140625,0.002296808175742626,74267.4765625
0.0022759928833693266,23661.947265625,0.002107269363477826,70140.578125
0.0022784860339015722,18047.16015625,0.0020595090463757515,87360.0078125
0.0022766811307519674,16198.29296875,0.002073452575132251,60362.546875
0.002256880048662424,19674.357421875,0.0021830445621162653,60401.8671875
0.00225208792835474,17999.564453125,0.0022048167884349823,56665.48046875
0.0022856059949845076,19402.44921875,0.0021513362880796194,54181.21484375
0.002269154181703925,22269.65625,0.0021454901434481144,68098.09375
0.0022672568447887897,21394.36328125,0.002217621775344014,58830.24609375
0.0022650491446256638,17324.806640625,0.0022134091705083847,49167.87109375
0.002292782999575138,18659.755859375,0.0020932890474796295,62872.5859375
0.0022647895384579897,21059.958984375,0.002182258991524577,75971.15625
0.002264721319079399,15157.66796875,0.002100080018863082,56648.66796875
0.0022732994984835386,16581.361328125,0.002262780675664544,58249.609375
0.00227051367983222,18081.74609375,0.002206121338531375,89285.59375
0.0022701637353748083,17329.970703125,0.0023874365724623203,60041.578125
0.002273766789585352,22790.162109375,0.002159989206120372,46085.8046875
0.002257666317746043,16780.71484375,0.0019800427835434675,61677.96484375
0.0022402903996407986,20125.341796875,0.002120255958288908,69670.046875
0.0022533508017659187,19187.703125,0.0020529674366116524,54073.5
0.0022563564125448465,15809.609375,0.002140904776751995,81456.1953125
0.0022506751120090485,24046.31640625,0.0020361337810754776,63499.3359375
0.002231923397630453,19969.375,0.002131441608071327,58615.3828125
0.002245982876047492,17166.689453125,0.0023658813443034887,59665.57421875
0.002236736938357353,22171.734375,0.0020518265664577484,75164.25
0.0022294363006949425,16325.8720703125,0.0021159674506634474,57273.3359375
0.002254464663565159,18248.669921875,0.0021137665025889874,86383.7109375
0.002240525558590889,21404.89453125,0.0021477765403687954,69921.6328125
0.002220474649220705,18792.63671875,0.0021921920124441385,44192.23828125
0.0022345436736941338,18934.615234375,0.002167459111660719,66574.0234375
0.002239570487290621,18706.6015625,0.002054359996691346,57067.60546875
0.002212969586253166,22098.5625,0.0022301077842712402,49138.53515625
0.002221667906269431,23879.48046875,0.0021461276337504387,62858.22265625
0.002219816669821739,22202.07421875,0.002130090491846204,56930.125
0.0022034470457583666,20807.0703125,0.0022448874078691006,80208.5625
0.0022085667587816715,20696.08984375,0.002115485491231084,92350.28125
0.0022050724364817142,16535.025390625,0.002071397379040718,55807.3203125
0.0022113905288279057,21239.677734375,0.0021679289638996124,62304.8515625
0.0021745036356151104,21763.93359375,0.0022724699229002,52204.08203125
0.002201777882874012,19305.21875,0.0022494164295494556,127353.390625
0.0022035075817257166,18926.98046875,0.002094968454912305,68451.1640625
0.002196604385972023,20055.927734375,0.0020745054353028536,66454.21875
0.002190717263147235,14768.861328125,0.0021079587750136852,50987.58984375
0.0021805742289870977,18248.44140625,0.0020369458943605423,55129.01953125
0.0021787905134260654,21646.4375,0.0021485474426299334,77201.6484375
0.002171902684494853,18109.486328125,0.0022795265540480614,52089.34375
0.0021735900081694126,23584.923828125,0.002100614598020911,59128.875
0.0021770144812762737,16405.716796875,0.002120016375556588,49847.97265625
0.002178509021177888,17443.626953125,0.0021157588344067335,66105.0
0.0021875021047890186,16020.853515625,0.0022154641337692738,48426.66796875
0.002175368834286928,21222.6015625,0.0021474312525242567,86658.8984375
0.0021558026783168316,19895.619140625,0.002130863955244422,58952.65234375
0.0021496929693967104,18853.79296875,0.002123126992955804,54103.2890625
0.00216898275539279,25689.078125,0.0022182082757353783,91130.984375
0.002177550457417965,19943.3984375,0.002133219037204981,70303.671875
0.002165532670915127,18849.3828125,0.002217646921053529,56930.28125
0.0021490498911589384,23740.330078125,0.002142152050510049,74963.9375
0.0021532485261559486,20466.716796875,0.0020713533740490675,54534.97265625
